beds,mapped_bathrooms,avg_price_per_bedroom,accommodates,mapped_property_type,bedrooms,mapped_room_type,price
1,6,65.60103896103895,2,3,1,3,129.0
2,6,65.60103896103895,4,3,1,3,159.0
2,6,65.60103896103895,3,3,1,3,144.0
1,6,183.21820800371316,3,4,1,4,253.0
1,6,138.02608522069195,2,4,1,4,149.0
2,3,135.26623842867315,5,5,2,4,214.0
1,6,138.02608522069195,2,4,1,4,169.0
1,4,183.21820800371316,1,2,1,3,40.0
3,3,103.1286317058469,4,4,2,4,218.0
1,6,93.51619733735733,2,6,1,4,125.0
1,6,192.2759874726177,2,4,1,4,200.0
5,3,255.9705913606096,8,5,4,4,1100.0
1,6,67.36219020959923,2,4,1,4,105.0
1,6,103.1286317058469,4,4,1,4,126.0
5,3,192.2759874726177,6,4,3,4,278.0
1,6,183.21820800371316,2,5,1,4,90.0
3,6,84.19321449108683,3,4,1,4,100.0
4,3,157.98023595334942,8,5,4,4,1000.0
1,6,192.2759874726177,2,4,1,4,282.0
3,6,192.2759874726177,4,4,2,4,899.0
2,6,192.2759874726177,2,4,1,4,247.0
2,6,192.2759874726177,3,4,1,4,260.0
1,6,192.2759874726177,2,4,1,4,210.0
1,6,135.26623842867315,2,4,1,4,103.0
2,6,77.14240568832707,3,4,1,4,145.0
5,3,157.98023595334942,6,4,3,4,400.0
2,6,93.51619733735733,4,5,1,4,106.0
1,6,255.9705913606096,2,4,1,4,240.0
2,3,138.02608522069195,3,2,2,3,80.0
2,6,153.45101102941177,4,2,1,3,95.0
1,4,138.02608522069195,1,2,1,3,169.0
2,4,67.36219020959923,3,2,1,3,105.0
1,6,103.1286317058469,2,4,1,4,161.0
4,3,183.21820800371316,6,5,3,4,350.0
2,6,56.88147754451237,3,5,1,4,120.0
1,4,103.1286317058469,2,2,1,3,48.0
3,6,77.14240568832707,5,5,3,4,170.0
2,6,135.26623842867315,3,5,1,4,106.0
4,6,129.87171912486124,4,5,3,4,500.0
2,3,198.09007603821408,4,4,2,4,354.0
6,3,255.9705913606096,8,5,4,4,460.0
4,6,255.9705913606096,6,5,3,4,550.0
2,6,198.09007603821408,4,4,2,4,250.0
5,3,192.2759874726177,8,5,5,4,1157.0
1,4,129.87171912486124,1,2,1,3,39.0
2,4,114.50185185185184,3,2,1,3,100.0
4,6,138.67108953095203,4,5,2,4,386.0
2,4,138.02608522069195,2,2,1,3,100.0
1,6,220.34827684827684,2,4,1,4,300.0
1,4,138.02608522069195,1,2,1,3,98.0
1,4,103.1286317058469,2,2,1,3,42.0
1,6,88.63882590073068,3,4,1,4,175.0
2,3,103.1286317058469,4,4,2,4,173.0
6,3,100.7890625,10,5,5,4,750.0
5,6,183.21820800371316,5,5,2,4,256.0
2,3,183.21820800371316,2,4,2,4,210.0
2,6,138.02608522069195,4,4,2,4,212.0
5,3,192.2759874726177,7,4,3,4,720.0
2,3,103.1286317058469,4,4,2,4,230.0
3,6,198.09007603821408,6,4,3,4,487.0
2,6,135.26623842867315,4,4,2,4,209.0
3,6,65.60103896103895,4,5,2,4,83.0
3,6,135.26623842867315,4,5,2,4,383.0
4,6,255.9705913606096,5,4,3,4,657.0
2,6,183.21820800371316,4,4,2,4,175.0
1,5,75.42923051573571,2,2,1,3,77.0
8,6,135.26623842867315,1,5,5,4,2300.0
1,4,255.9705913606096,2,2,1,3,69.0
2,6,255.9705913606096,4,4,2,4,265.0
1,6,114.50185185185184,2,2,1,3,70.0
1,6,183.21820800371316,2,4,1,4,244.0
2,3,67.36219020959923,5,4,2,4,189.0
3,6,138.02608522069195,4,4,2,4,333.0
1,6,100.7890625,2,4,1,4,119.0
5,3,138.02608522069195,8,5,4,4,335.0
1,6,138.02608522069195,2,5,1,4,147.0
4,3,135.26623842867315,8,5,3,4,824.0
4,3,94.17872340425532,8,5,4,4,1250.0
1,6,138.02608522069195,2,4,1,4,111.0
3,3,192.2759874726177,5,4,2,4,264.0
6,3,157.98023595334942,11,5,5,4,1125.0
1,4,157.98023595334942,2,2,1,3,51.0
1,6,198.09007603821408,2,5,1,4,99.0
1,4,103.1286317058469,2,2,1,3,39.0
1,5,103.1286317058469,2,2,1,3,55.0
3,3,98.00111073137388,7,4,2,4,137.0
1,4,103.1286317058469,2,2,1,3,39.0
1,4,103.1286317058469,2,2,1,3,40.0
5,3,138.02608522069195,7,5,3,4,350.0
5,3,183.21820800371316,8,5,4,4,1060.0
2,3,129.87171912486124,4,5,2,4,721.0
1,6,138.02608522069195,4,4,1,4,151.0
8,3,183.21820800371316,9,5,4,4,505.0
4,6,135.26623842867315,5,4,2,4,165.0
1,6,157.98023595334942,2,5,1,4,180.0
1,6,135.26623842867315,2,2,1,3,75.0
2,6,138.02608522069195,3,3,1,3,130.0
3,3,67.36219020959923,5,4,2,4,135.0
2,6,183.21820800371316,4,4,1,4,227.0
2,6,183.21820800371316,4,4,2,4,320.0
2,6,198.09007603821408,4,4,2,4,835.0
5,3,157.98023595334942,9,5,4,4,1850.0
1,6,138.02608522069195,3,4,1,4,214.0
2,6,138.02608522069195,4,4,2,4,200.0
1,4,75.42923051573571,1,2,1,3,50.0
4,6,68.52813852813853,4,4,1,4,300.0
1,3,198.09007603821408,4,4,2,4,409.0
1,6,117.31939891873483,2,5,1,4,78.0
3,6,198.09007603821408,4,4,2,4,187.0
1,6,138.02608522069195,2,4,1,4,160.0
1,6,138.02608522069195,2,4,1,4,175.0
4,4,138.02608522069195,5,2,1,3,185.0
1,5,138.02608522069195,2,2,1,3,162.0
1,6,183.21820800371316,2,3,1,3,524.0
6,3,100.7890625,6,5,2,4,168.0
1,2,130.2765182186235,2,2,1,3,55.0
1,6,153.45101102941177,2,4,1,4,156.0
1,5,255.9705913606096,2,2,1,3,120.0
2,6,100.7890625,4,5,2,4,350.0
6,6,157.98023595334942,6,4,2,4,389.0
2,3,75.42923051573571,4,4,2,4,190.0
1,5,138.02608522069195,2,2,1,3,82.0
5,3,255.9705913606096,8,5,4,4,3000.0
5,3,98.00111073137388,8,5,3,4,164.0
2,6,138.02608522069195,3,4,1,4,150.0
1,6,198.09007603821408,4,2,2,4,85.0
1,6,138.02608522069195,2,4,1,4,150.0
1,4,114.50185185185184,2,2,1,3,35.0
1,4,138.02608522069195,1,2,1,3,70.0
1,6,138.02608522069195,2,4,1,4,182.0
1,6,255.9705913606096,2,4,1,4,126.0
1,6,138.02608522069195,2,4,1,4,185.0
2,6,183.21820800371316,2,5,1,4,200.0
1,6,138.02608522069195,2,4,1,4,185.0
1,6,138.02608522069195,2,4,1,4,185.0
2,6,138.02608522069195,4,4,2,4,200.0
1,6,100.7890625,2,2,1,3,68.0
1,6,255.9705913606096,2,5,1,4,94.0
5,3,255.9705913606096,10,5,5,4,1500.0
2,6,192.2759874726177,4,4,2,4,175.0
4,6,183.21820800371316,5,4,2,4,232.0
2,6,157.98023595334942,3,4,2,4,295.0
4,6,135.26623842867315,6,5,1,4,304.0
4,3,114.50185185185184,8,5,4,4,190.0
2,3,75.42923051573571,4,4,2,4,150.0
2,6,192.2759874726177,4,4,2,4,450.0
3,6,153.45101102941177,4,4,2,4,115.0
1,6,138.02608522069195,2,4,1,4,96.0
1,6,138.02608522069195,2,2,1,3,79.0
1,6,135.26623842867315,2,4,1,4,200.0
3,6,138.02608522069195,5,5,2,4,361.0
6,3,86.30045662100457,8,4,3,4,360.0
4,3,157.98023595334942,8,5,4,4,800.0
2,6,135.26623842867315,4,4,2,4,314.0
3,3,98.00111073137388,7,4,2,4,123.0
2,6,93.51619733735733,4,4,1,4,182.0
1,6,183.21820800371316,2,5,1,4,145.0
2,6,65.60103896103895,3,5,1,4,108.0
2,6,103.1286317058469,4,4,1,4,116.0
2,6,138.02608522069195,3,4,1,4,169.0
2,6,183.21820800371316,3,4,1,4,214.0
2,6,138.02608522069195,4,5,2,4,300.0
2,6,192.2759874726177,4,4,2,4,254.0
1,6,138.02608522069195,2,4,1,4,250.0
6,3,138.02608522069195,8,5,5,4,402.0
3,6,138.67108953095203,4,4,2,4,178.0
2,6,135.26623842867315,5,4,2,4,100.0
3,6,138.67108953095203,4,4,2,4,187.0
3,3,135.26623842867315,6,4,2,4,409.0
2,3,183.21820800371316,4,4,2,4,399.0
1,6,138.02608522069195,2,3,1,4,328.0
1,6,138.02608522069195,2,3,1,4,328.0
1,6,138.02608522069195,2,3,1,4,383.0
1,6,138.02608522069195,2,3,1,4,383.0
1,6,138.02608522069195,2,3,1,4,383.0
1,6,138.02608522069195,2,3,1,4,328.0
1,6,157.98023595334942,2,4,1,4,150.0
2,6,138.02608522069195,3,4,1,4,144.0
2,6,153.45101102941177,4,4,1,4,122.0
6,2,67.36219020959923,2,2,6,3,100.0
6,3,255.9705913606096,5,5,4,4,800.0
3,3,138.02608522069195,6,4,3,4,285.0
1,6,138.02608522069195,2,4,1,4,150.0
1,6,198.09007603821408,2,5,1,4,150.0
1,6,138.02608522069195,2,4,1,4,150.0
5,3,255.9705913606096,8,5,5,4,650.0
3,6,157.98023595334942,2,4,1,4,206.0
3,6,157.98023595334942,2,4,1,4,202.0
1,4,130.2765182186235,2,2,1,3,45.0
2,3,255.9705913606096,4,5,2,4,450.0
5,2,77.14240568832707,5,2,3,3,60.0
1,6,138.02608522069195,2,4,1,4,193.0
3,6,98.00111073137388,5,5,2,4,102.0
1,5,138.02608522069195,2,2,1,3,60.0
5,6,59.82179132040629,6,4,2,4,298.0
1,6,192.2759874726177,2,4,1,4,140.0
3,6,135.26623842867315,4,5,2,4,250.0
2,4,93.51619733735733,2,2,1,3,38.0
1,6,56.88147754451237,2,2,1,3,55.0
6,6,138.67108953095203,10,4,3,4,200.0
2,6,117.31939891873483,2,4,1,4,90.0
1,6,255.9705913606096,2,5,1,4,265.0
1,2,66.36538461538461,2,2,4,3,39.0
1,6,135.26623842867315,2,4,1,4,160.0
2,6,255.9705913606096,4,5,2,4,310.0
2,3,138.02608522069195,4,4,2,4,159.0
4,6,198.09007603821408,5,4,3,4,348.0
3,1,183.21820800371316,4,4,2,4,376.0
2,6,255.9705913606096,2,5,1,4,205.0
1,6,138.02608522069195,2,4,1,4,52.0
4,6,75.42923051573571,6,5,3,4,280.0
2,6,183.21820800371316,4,4,1,4,158.0
4,3,183.21820800371316,6,5,3,4,1186.0
1,4,138.02608522069195,2,2,1,3,99.0
2,6,138.02608522069195,4,5,2,4,138.0
3,6,135.26623842867315,5,4,2,4,250.0
2,6,138.67108953095203,3,4,1,4,88.0
2,6,83.85829030407344,4,4,1,4,122.0
2,3,129.87171912486124,1,2,1,3,32.0
1,6,138.02608522069195,2,4,1,4,119.0
1,3,75.42923051573571,4,4,2,4,90.0
1,6,103.1286317058469,2,5,1,4,91.0
1,4,62.0703125,2,2,1,3,48.0
3,3,93.51619733735733,6,5,3,4,395.0
4,3,255.9705913606096,6,5,3,4,750.0
1,4,114.50185185185184,2,2,1,3,65.0
1,6,93.51619733735733,1,4,1,4,60.0
7,3,198.09007603821408,10,5,5,4,6000.0
3,6,135.26623842867315,5,4,2,4,250.0
2,6,135.26623842867315,4,4,2,4,250.0
3,6,135.26623842867315,4,4,2,4,250.0
1,2,114.50185185185184,2,2,1,3,20.0
1,6,75.42923051573571,2,5,1,4,75.0
2,6,183.21820800371316,3,4,1,4,126.0
4,6,255.9705913606096,5,5,2,4,300.0
4,3,65.60103896103895,6,5,3,4,153.0
2,6,100.7890625,4,4,1,4,100.0
6,3,117.31939891873483,8,5,4,4,300.0
4,6,192.2759874726177,6,4,3,4,601.0
2,6,138.02608522069195,4,4,2,4,250.0
2,6,198.09007603821408,3,4,2,4,115.0
1,2,66.36538461538461,2,2,4,3,39.0
2,6,138.02608522069195,2,4,1,4,73.0
2,6,192.2759874726177,4,4,2,4,285.0
1,6,138.02608522069195,2,4,1,4,165.0
2,6,138.02608522069195,2,4,1,3,168.0
3,3,192.2759874726177,5,4,3,4,446.0
2,6,183.21820800371316,3,4,2,4,220.0
2,6,183.21820800371316,4,4,2,4,250.0
5,3,114.50185185185184,8,5,3,4,321.0
2,6,138.02608522069195,4,4,2,4,150.0
2,6,129.87171912486124,3,4,1,4,75.0
2,3,138.02608522069195,4,4,2,4,465.0
2,3,135.26623842867315,4,4,2,4,425.0
1,6,157.98023595334942,2,4,1,4,370.0
2,6,138.02608522069195,4,4,1,4,119.0
3,3,75.42923051573571,6,4,3,4,299.0
2,6,255.9705913606096,4,5,2,4,263.0
4,3,183.21820800371316,8,5,4,4,1200.0
2,2,114.50185185185184,2,2,1,3,30.0
2,6,138.02608522069195,4,4,2,4,190.0
2,6,117.31939891873483,2,4,1,4,130.0
3,6,183.21820800371316,4,5,2,4,399.0
5,3,98.00111073137388,10,5,5,4,350.0
1,4,77.14240568832707,1,2,1,3,46.0
5,3,255.9705913606096,8,5,4,4,2300.0
4,3,192.2759874726177,5,4,3,4,477.0
4,3,255.9705913606096,6,4,3,4,800.0
3,3,198.09007603821408,6,5,3,4,450.0
1,4,88.63882590073068,2,2,1,3,42.0
1,6,138.02608522069195,2,5,1,4,130.0
3,3,75.42923051573571,6,4,3,4,186.0
3,3,77.14240568832707,5,5,3,4,108.0
5,3,192.2759874726177,8,5,4,4,1300.0
6,6,114.50185185185184,8,5,3,4,700.0
1,6,138.02608522069195,2,4,1,4,59.0
3,6,129.87171912486124,6,4,2,4,110.0
4,3,135.26623842867315,8,5,4,4,800.0
3,3,255.9705913606096,8,5,3,4,638.0
3,3,255.9705913606096,6,4,3,4,550.0
2,6,138.02608522069195,4,4,1,4,150.0
1,6,75.42923051573571,2,5,1,4,78.0
2,6,129.87171912486124,4,4,2,4,160.0
3,6,183.21820800371316,5,4,2,4,500.0
1,2,77.14240568832707,1,2,1,3,40.0
1,6,138.02608522069195,2,4,1,4,185.0
1,6,138.02608522069195,2,4,1,4,220.0
1,4,75.42923051573571,1,2,1,3,45.0
1,4,198.09007603821408,2,2,1,3,85.0
2,6,183.21820800371316,4,4,2,4,250.0
2,6,138.02608522069195,5,4,1,4,131.0
7,3,72.17170111287759,10,5,4,4,328.0
2,6,183.21820800371316,4,4,2,4,157.0
1,6,192.2759874726177,2,4,1,4,140.0
1,6,98.00111073137388,2,5,1,4,75.0
2,4,86.30045662100457,6,1,1,1,150.0
1,4,138.02608522069195,4,2,1,3,258.0
3,6,198.09007603821408,4,4,2,4,293.0
2,3,75.42923051573571,6,4,2,4,120.0
1,6,138.02608522069195,2,4,1,4,150.0
2,3,75.42923051573571,4,4,2,4,159.0
3,3,138.02608522069195,6,5,3,4,342.0
5,3,192.2759874726177,6,4,3,4,791.0
2,6,135.26623842867315,4,4,2,4,157.0
2,6,75.42923051573571,4,5,1,4,73.0
6,3,183.21820800371316,8,4,4,4,640.0
1,5,77.14240568832707,2,3,1,3,156.0
1,5,77.14240568832707,2,3,1,3,154.0
1,5,77.14240568832707,2,3,1,3,185.0
2,3,75.42923051573571,4,4,2,4,159.0
3,3,75.42923051573571,6,4,3,4,201.0
3,3,75.42923051573571,6,4,3,4,199.0
1,6,153.45101102941177,2,4,1,4,80.0
1,6,157.98023595334942,2,5,1,4,350.0
2,3,75.42923051573571,4,4,2,4,176.0
4,3,192.2759874726177,5,4,3,4,550.0
3,3,138.02608522069195,4,5,2,4,310.0
1,6,135.26623842867315,2,5,1,4,91.0
2,3,255.9705913606096,4,4,2,4,500.0
5,6,255.9705913606096,7,5,4,4,560.0
7,3,255.9705913606096,9,5,5,4,1114.0
2,6,103.1286317058469,4,4,2,4,179.0
1,2,183.21820800371316,2,2,1,3,60.0
2,6,138.02608522069195,4,4,2,4,792.0
5,3,220.34827684827684,10,5,5,4,2069.0
1,6,135.26623842867315,2,4,1,4,95.0
3,6,135.88888888888889,5,5,2,4,126.0
1,5,138.02608522069195,2,2,1,3,59.0
1,6,255.9705913606096,2,4,1,4,536.0
1,6,138.02608522069195,2,4,1,4,304.0
2,3,138.02608522069195,4,4,2,4,200.0
1,6,138.02608522069195,2,4,1,4,227.0
2,3,135.26623842867315,5,4,2,4,120.0
2,5,62.0703125,1,2,1,3,60.0
2,6,198.09007603821408,4,4,2,4,400.0
6,6,198.09007603821408,8,4,4,4,359.0
1,6,71.02556818181817,2,5,1,4,109.0
1,6,183.21820800371316,2,4,1,4,136.0
5,3,138.67108953095203,8,5,4,4,868.0
2,6,138.02608522069195,2,4,1,4,155.0
2,6,93.51619733735733,2,4,1,4,110.0
2,6,88.63882590073068,4,4,1,4,128.0
1,5,77.14240568832707,2,2,1,3,58.0
1,6,138.02608522069195,2,4,1,4,149.0
1,4,72.17170111287759,1,2,1,3,29.0
1,6,183.21820800371316,2,4,1,4,153.0
2,6,192.2759874726177,3,4,1,4,171.0
2,6,255.9705913606096,2,2,1,3,150.0
1,6,157.98023595334942,2,4,1,4,230.0
1,6,114.50185185185184,2,4,1,4,274.0
1,6,183.21820800371316,2,4,1,4,145.0
1,5,88.63882590073068,2,2,1,3,49.0
1,6,183.21820800371316,2,2,1,3,180.0
1,6,88.63882590073068,3,4,1,4,247.0
3,6,220.34827684827684,5,5,2,4,200.0
4,3,192.2759874726177,5,5,3,4,300.0
1,6,183.21820800371316,2,4,1,4,243.0
5,6,183.21820800371316,6,5,3,4,350.0
2,4,135.26623842867315,1,2,1,3,60.0
2,4,138.02608522069195,1,1,1,1,41.0
2,4,138.02608522069195,1,1,1,1,41.0
3,6,220.34827684827684,4,4,2,4,260.0
1,6,129.87171912486124,2,5,1,4,100.0
1,6,117.31939891873483,2,4,1,4,103.0
1,4,88.63882590073068,1,1,1,1,45.0
1,6,183.21820800371316,2,4,1,4,600.0
1,4,88.63882590073068,1,2,1,3,45.0
3,6,135.26623842867315,6,4,2,4,227.0
1,4,183.21820800371316,2,2,1,3,75.0
3,6,71.02556818181817,5,5,3,4,129.0
2,6,157.98023595334942,4,4,1,4,150.0
2,6,192.2759874726177,4,4,2,4,350.0
3,4,100.7890625,3,2,1,3,42.0
3,3,192.2759874726177,4,4,2,4,610.0
2,6,157.98023595334942,2,5,1,4,82.0
3,3,192.2759874726177,4,4,2,4,640.0
5,3,192.2759874726177,6,4,3,4,780.0
5,3,192.2759874726177,7,4,3,4,1040.0
2,6,103.1286317058469,4,4,1,4,105.0
2,3,183.21820800371316,4,4,2,4,754.0
6,3,138.02608522069195,8,4,3,4,192.0
6,3,138.02608522069195,8,4,3,4,262.0
2,6,157.98023595334942,3,5,1,4,493.0
1,6,84.19321449108683,2,5,1,4,107.0
11,3,138.02608522069195,16,4,6,4,506.0
3,3,138.02608522069195,6,4,2,4,485.0
6,3,255.9705913606096,8,5,3,4,990.0
1,6,65.60103896103895,1,5,1,4,88.0
2,5,138.02608522069195,2,2,1,3,70.0
1,6,138.02608522069195,2,4,1,4,74.0
2,6,192.2759874726177,4,4,2,4,300.0
3,3,62.0703125,6,4,2,4,122.0
1,6,255.9705913606096,2,2,1,3,83.0
4,6,59.82179132040629,6,4,2,4,198.0
6,3,135.26623842867315,12,5,4,4,398.0
1,6,88.63882590073068,3,4,1,4,116.0
1,6,138.02608522069195,2,4,1,4,126.0
2,6,138.02608522069195,2,4,1,4,100.0
3,3,88.63882590073068,4,4,2,4,134.0
1,6,138.02608522069195,2,4,1,4,162.0
3,3,103.1286317058469,4,4,2,4,130.0
2,6,68.52813852813853,4,4,2,4,210.0
3,3,77.14240568832707,5,4,2,4,188.0
3,3,117.31939891873483,6,5,3,4,371.0
2,6,93.51619733735733,2,4,1,4,120.0
2,6,153.45101102941177,4,4,2,4,143.0
4,3,138.02608522069195,8,5,3,4,310.0
1,6,135.26623842867315,2,4,1,4,145.0
4,3,56.88147754451237,8,5,4,4,168.0
1,6,138.02608522069195,2,4,1,4,80.0
3,3,138.02608522069195,8,4,3,4,512.0
1,2,77.14240568832707,1,2,1,3,45.0
1,6,198.09007603821408,3,4,1,4,222.0
2,6,157.98023595334942,4,4,2,4,200.0
1,6,138.02608522069195,2,4,1,4,229.0
2,3,103.1286317058469,5,4,2,4,224.0
4,3,198.09007603821408,6,4,3,4,487.0
2,6,157.98023595334942,2,5,1,4,80.0
2,6,129.87171912486124,4,5,1,4,80.0
1,6,138.02608522069195,2,4,1,4,150.0
1,2,88.63882590073068,1,2,1,3,40.0
3,6,157.98023595334942,5,4,2,4,150.0
3,6,65.60103896103895,4,3,1,3,164.0
3,3,255.9705913606096,6,5,3,4,593.0
1,5,138.02608522069195,2,2,1,3,68.0
4,3,138.02608522069195,5,4,2,4,700.0
2,6,77.14240568832707,3,5,1,4,71.0
1,4,93.51619733735733,2,2,1,3,85.0
3,3,255.9705913606096,6,5,3,4,1200.0
1,5,100.7890625,2,2,1,3,60.0
1,4,77.14240568832707,2,2,1,3,58.0
1,4,77.14240568832707,2,2,1,3,58.0
2,4,77.14240568832707,2,2,1,3,55.0
3,3,106.39955357142856,5,4,2,4,279.0
1,6,138.02608522069195,2,4,1,4,124.0
2,6,183.21820800371316,4,4,2,4,203.0
2,6,220.34827684827684,4,5,1,4,98.0
3,3,153.45101102941177,6,4,3,4,450.0
1,5,138.02608522069195,2,2,1,3,68.0
2,3,93.51619733735733,4,4,2,4,168.0
4,3,138.67108953095203,6,5,3,4,322.0
2,6,75.42923051573571,3,4,2,4,500.0
2,6,255.9705913606096,4,4,2,4,500.0
1,3,59.82179132040629,2,2,1,3,45.0
2,3,103.1286317058469,5,4,2,4,229.0
2,3,103.1286317058469,4,4,2,4,174.0
1,4,77.14240568832707,3,2,1,3,45.0
1,6,255.9705913606096,2,5,1,4,130.0
6,3,138.67108953095203,9,5,4,4,1081.0
1,6,135.26623842867315,2,4,1,4,149.0
2,6,98.00111073137388,4,5,2,4,125.0
1,6,98.00111073137388,2,4,1,4,88.0
2,3,88.63882590073068,4,4,2,4,136.0
2,6,183.21820800371316,4,4,2,4,329.0
6,6,67.36219020959923,9,5,3,4,187.0
1,6,138.02608522069195,2,5,1,4,150.0
5,3,138.02608522069195,8,4,3,4,235.0
5,3,138.02608522069195,8,4,3,4,245.0
2,3,129.87171912486124,4,4,1,4,124.0
1,4,98.00111073137388,2,2,1,3,42.0
2,5,83.85829030407344,1,2,1,3,50.0
2,6,192.2759874726177,4,4,2,4,250.0
1,5,69.13580246913581,2,2,1,3,38.0
1,5,68.52813852813853,2,2,1,3,40.0
1,6,138.02608522069195,2,4,1,4,153.0
1,6,138.02608522069195,2,4,1,4,111.0
1,6,138.67108953095203,2,5,1,4,110.0
1,6,138.02608522069195,2,4,1,4,157.0
1,6,103.1286317058469,3,4,1,4,90.0
2,6,88.63882590073068,4,5,2,4,147.0
1,5,138.02608522069195,2,2,1,3,68.0
1,6,138.67108953095203,2,5,1,4,136.0
1,6,138.67108953095203,2,5,1,4,132.0
1,6,138.02608522069195,2,5,1,4,250.0
4,6,93.51619733735733,8,4,2,4,166.0
2,6,72.17170111287759,3,4,1,4,209.0
4,3,72.17170111287759,5,4,2,4,350.0
1,6,72.17170111287759,2,4,1,4,185.0
4,3,72.17170111287759,7,4,3,4,415.0
10,3,138.02608522069195,16,4,6,4,600.0
5,3,183.21820800371316,8,5,5,4,1664.0
2,6,138.02608522069195,4,4,1,4,228.0
2,6,153.45101102941177,2,4,1,4,81.0
1,6,255.9705913606096,2,5,1,4,285.0
1,6,71.02556818181817,2,4,1,4,111.0
1,6,255.9705913606096,2,4,1,4,305.0
6,3,220.34827684827684,9,5,5,4,1950.0
1,2,138.02608522069195,2,2,1,3,73.0
5,3,103.1286317058469,8,4,3,4,180.0
6,4,138.02608522069195,1,1,1,1,35.0
4,3,255.9705913606096,6,5,3,4,750.0
2,3,192.2759874726177,4,4,2,4,652.0
2,6,138.02608522069195,4,4,1,4,281.0
2,4,75.42923051573571,1,2,1,3,43.0
2,6,157.98023595334942,4,4,2,4,299.0
2,6,153.45101102941177,4,4,1,4,113.0
1,6,138.67108953095203,2,5,1,4,275.0
4,3,138.67108953095203,6,5,3,4,375.0
6,6,255.9705913606096,6,5,3,4,375.0
4,3,157.98023595334942,8,5,4,4,750.0
1,6,183.21820800371316,2,4,1,4,1050.0
1,2,138.02608522069195,2,2,1,3,50.0
2,6,88.63882590073068,2,5,1,4,70.0
5,6,117.31939891873483,4,4,2,4,166.0
1,6,138.02608522069195,2,4,1,4,150.0
2,3,67.36219020959923,4,4,2,4,155.0
1,6,93.51619733735733,2,4,1,4,100.0
1,6,65.60103896103895,2,3,1,3,129.0
1,6,84.19321449108683,2,5,1,4,140.0
1,6,135.26623842867315,2,4,1,4,189.0
4,6,135.26623842867315,2,5,1,4,114.0
2,6,138.02608522069195,2,4,1,4,267.0
1,6,255.9705913606096,2,5,1,4,132.0
6,5,93.51619733735733,2,2,1,3,100.0
3,6,68.52813852813853,4,5,1,4,139.0
2,6,135.26623842867315,5,5,2,4,168.0
2,6,198.09007603821408,4,4,2,4,211.0
5,6,138.02608522069195,8,5,3,4,408.0
1,6,153.45101102941177,2,5,1,4,116.0
2,6,183.21820800371316,2,4,1,4,208.0
2,6,138.67108953095203,4,5,2,4,220.0
2,3,157.98023595334942,4,5,2,4,245.0
4,6,56.88147754451237,5,5,2,4,118.0
1,6,138.02608522069195,4,4,1,4,189.0
1,6,220.34827684827684,2,5,1,4,160.0
3,3,153.45101102941177,4,4,2,4,185.0
1,4,75.42923051573571,2,2,1,3,58.0
1,4,100.7890625,1,1,1,1,36.0
3,3,88.63882590073068,5,4,2,4,189.0
1,6,138.67108953095203,2,5,1,4,153.0
6,6,255.9705913606096,7,5,3,4,821.0
1,6,198.09007603821408,2,4,1,4,170.0
2,6,65.60103896103895,4,3,1,4,179.0
4,6,138.02608522069195,5,3,1,3,199.0
3,6,135.26623842867315,4,4,2,4,208.0
1,6,138.02608522069195,2,5,1,4,188.0
1,6,117.31939891873483,2,4,1,4,104.0
1,6,135.26623842867315,2,4,1,4,198.0
3,3,183.21820800371316,6,4,3,4,503.0
3,6,135.26623842867315,4,5,2,4,160.0
2,2,129.87171912486124,2,2,1,3,30.0
1,6,138.02608522069195,2,5,1,4,65.0
5,3,157.98023595334942,8,4,4,4,900.0
4,3,114.50185185185184,4,4,2,4,349.0
1,6,138.02608522069195,2,5,1,4,131.0
2,6,183.21820800371316,4,4,1,4,219.0
2,6,192.2759874726177,2,4,1,4,298.0
3,6,183.21820800371316,4,5,2,4,280.0
2,6,56.88147754451237,2,5,1,4,85.0
1,6,93.51619733735733,3,4,1,4,100.0
2,6,114.50185185185184,4,5,2,4,110.0
1,6,129.87171912486124,2,4,1,4,105.0
1,6,129.87171912486124,2,4,1,4,105.0
1,6,129.87171912486124,2,4,1,4,105.0
2,6,129.87171912486124,2,4,1,4,105.0
1,6,129.87171912486124,2,4,1,4,105.0
1,6,129.87171912486124,2,4,1,4,105.0
2,6,138.02608522069195,3,4,2,4,150.0
3,6,84.19321449108683,3,5,1,4,75.0
2,6,183.21820800371316,4,4,1,4,214.0
2,6,88.63882590073068,3,4,1,4,999.0
3,6,138.02608522069195,8,5,3,4,465.0
1,5,77.14240568832707,2,2,1,3,59.0
3,3,98.00111073137388,5,5,3,4,151.0
1,6,75.42923051573571,3,3,1,3,249.0
1,4,135.26623842867315,2,2,1,3,65.0
1,6,138.02608522069195,2,4,1,4,190.0
1,6,138.02608522069195,2,4,1,4,205.0
2,3,138.02608522069195,4,4,2,4,446.0
4,3,56.88147754451237,6,5,4,4,264.0
1,6,75.42923051573571,1,3,1,3,99.0
3,6,84.19321449108683,4,5,2,4,50.0
1,6,138.02608522069195,2,4,1,4,149.0
2,6,138.02608522069195,2,4,1,4,149.0
4,3,255.9705913606096,7,5,3,4,1000.0
1,6,255.9705913606096,2,5,1,4,300.0
1,6,183.21820800371316,2,4,1,4,213.0
2,6,106.39955357142856,4,4,1,4,166.0
1,6,138.02608522069195,2,4,1,4,174.0
1,5,83.85829030407344,2,2,1,3,88.0
1,6,93.51619733735733,2,4,1,4,99.0
