host_since,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,price,distance_to_city_center,email,phone,reviews,jumio,Long term stays allowed,Wifi,Essentials,Smoke alarm,mapped_property_type,mapped_bathrooms,mapped_room_type,response_time
2017-01-29,1.0,0.67,0,4.0,1,1,2,1,1,90,1125,90,90,1125,1125,90,1125,1,0,0,0,185,15,1,0,2019-05-24,2021-05-11,4.8,4.73,4.53,5.0,4.93,4.87,4.53,0,3,0,3,0,0.48,95.0,10.094542904351446,1,1,1,0,1,1,1,1,2,4,3.0,4.0
2017-01-29,1.0,0.67,0,4.0,1,1,4,2,2,90,1125,90,90,1125,1125,90,1125,1,1,1,1,1,2,0,0,2019-11-24,2020-03-01,4.5,4.5,4.0,4.5,5.0,5.0,4.0,0,3,0,3,0,0.08,175.0,10.132734893948237,1,1,1,0,1,1,1,0,2,4,3.0,4.0
2019-04-09,1.0,0.99,0,5.0,1,1,1,1,1,1,365,1,3,365,365,1,365,1,29,59,89,364,82,27,2,2019-05-18,2021-11-24,4.76,4.85,4.84,4.85,4.89,4.98,4.8,1,5,0,0,0,2.63,123.0,1.3706310697643727,1,1,0,0,1,1,1,1,6,4,2.0,4.0
2019-04-09,1.0,0.99,0,5.0,1,1,2,1,2,1,365,1,3,365,365,1,365,1,28,58,88,363,11,2,1,2019-12-08,2021-11-19,4.82,4.73,4.91,5.0,4.73,4.73,4.45,1,5,0,0,0,0.45,161.0,1.3706310697643727,1,1,0,0,1,1,1,1,3,4,2.0,4.0
2019-04-09,1.0,0.99,0,5.0,1,1,4,1,2,1,365,1,3,365,365,1,365,1,15,45,75,347,31,12,2,2019-08-11,2021-11-28,4.81,4.84,4.81,4.71,4.71,4.84,4.9,1,5,0,0,0,1.09,166.0,1.482274429062501,1,1,0,0,1,1,1,1,3,4,2.0,4.0
2016-05-06,0.99,0.98,0,6.0,1,1,1,1,1,1,365,1,3,365,365,1,365,1,28,58,88,344,47,29,6,2020-01-29,2021-11-28,4.72,4.81,4.94,4.87,4.91,4.83,4.72,1,6,0,0,0,2.07,114.0,5.572076430048179,1,1,1,0,1,1,1,1,3,4,2.0,4.0
2019-02-23,0.0,0.8164300559552359,0,1.0,1,0,2,1,1,90,1125,90,90,1125,1125,90,1125,1,30,60,90,365,1,0,0,2019-05-09,2019-05-09,0.0,4.75458762886598,4.658408421672555,4.841571197172729,4.841825677267374,4.842272459499264,4.643321549565474,1,1,1,0,0,0.03,85.0,16.661320764137454,1,1,0,0,1,1,1,1,5,6,4.0,1.0
2016-05-06,0.99,0.98,0,6.0,1,1,1,1,1,1,365,1,3,365,365,1,365,1,28,58,88,344,53,14,1,2019-09-06,2021-12-03,4.6,4.72,4.87,4.85,4.87,4.79,4.72,1,6,0,0,0,1.93,131.0,5.738498100547733,1,1,1,0,1,1,1,1,3,4,2.0,4.0
2019-04-29,1.0,1.0,0,1.0,1,0,3,1,1,1,60,1,3,1125,1125,1,1125,1,4,4,11,11,12,1,1,2019-05-15,2021-11-21,4.75,4.83,4.75,5.0,4.92,5.0,4.75,0,1,1,0,0,0.38,130.0,19.844473272505542,1,1,0,0,1,1,1,1,4,6,4.0,4.0
2018-10-01,0.75,0.69,0,26.0,1,1,2,1,1,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,4,4,0,2021-05-27,2021-06-13,5.0,5.0,5.0,4.75,4.75,4.75,4.75,0,23,23,0,0,0.62,179.0,2.469693489862863,1,1,0,0,1,1,1,1,4,6,4.0,2.0
2016-05-06,0.99,0.98,0,6.0,1,1,2,1,1,1,365,1,3,365,365,1,365,1,27,57,87,343,89,36,4,2019-07-10,2021-12-05,4.57,4.66,4.69,4.85,4.85,4.84,4.71,1,6,0,0,0,3.02,148.0,5.796882450764717,1,1,1,0,1,1,1,1,3,4,2.0,4.0
2016-05-06,0.99,0.98,0,6.0,1,1,3,1,2,1,365,1,3,365,365,1,365,1,18,48,78,334,10,2,0,2019-10-25,2021-05-02,4.8,4.8,4.9,5.0,5.0,4.8,4.8,1,6,0,0,0,0.39,149.0,5.930843595322251,1,1,1,0,1,1,1,1,3,4,2.0,4.0
2019-04-29,0.5,0.75,0,1.0,1,1,2,1,1,3,44,3,3,44,44,3,44,1,0,1,2,7,5,0,0,2019-07-01,2020-03-05,4.75,4.75,4.75,5.0,4.75,5.0,5.0,1,1,1,0,0,0.17,110.0,9.440157965942095,1,1,0,1,1,1,1,1,4,6,4.0,2.0
2012-04-22,1.0,0.57,1,2.0,1,1,4,2,5,30,1125,30,30,1125,1125,30,1125,1,16,22,45,320,4,4,0,2020-12-13,2021-08-25,5.0,5.0,5.0,4.75,5.0,5.0,4.75,0,1,1,0,0,0.33,195.0,1.3666203385844224,0,1,1,1,1,1,1,1,4,6,4.0,2.0
2016-05-06,0.99,0.98,0,6.0,1,1,3,1,2,1,365,1,3,365,365,1,365,1,22,52,82,338,20,12,3,2019-10-22,2021-12-02,4.7,4.8,4.75,4.95,4.85,4.75,4.7,1,6,0,0,0,0.77,204.0,5.767523626650378,1,1,1,0,1,1,1,1,3,5,2.0,4.0
2018-04-23,0.95,1.0,0,1.0,1,1,4,1,1,1,1125,1,1,1125,1125,1,1125,1,4,18,48,48,80,43,1,2019-05-12,2021-11-15,4.43,4.56,4.23,4.49,4.71,4.88,4.55,1,1,1,0,0,2.55,115.0,13.00327548345824,1,1,0,0,1,1,1,1,4,6,4.0,4.0
2016-05-06,0.99,0.98,0,6.0,1,1,2,1,1,1,365,1,3,365,365,1,365,1,18,48,78,332,36,26,0,2019-10-24,2021-10-11,4.44,4.67,4.81,4.72,4.69,4.75,4.5,1,6,0,0,0,1.39,215.0,5.7452929411311775,1,1,1,0,1,1,1,1,3,5,2.0,4.0
2012-02-16,1.0,0.53,0,1.0,1,0,2,1,1,90,90,90,90,90,90,90,90,1,30,60,90,211,13,7,1,2019-07-26,2021-11-22,4.92,5.0,5.0,4.92,4.92,4.92,5.0,0,1,0,1,0,0.45,68.0,32.876878632850264,1,1,0,0,1,1,1,1,2,4,3.0,4.0
2017-09-22,1.0,0.0,0,1.0,1,1,10,4,6,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,14,0,0,2019-07-08,2020-03-21,4.57,5.0,5.0,4.86,4.64,4.93,4.71,0,1,1,0,0,0.48,507.0,5.894518552892915,1,1,0,0,1,1,1,1,5,3,4.0,4.0
2014-12-02,1.0,0.0,0,2.0,1,1,4,2,2,2,1125,1,2,1125,1125,2,1125,1,0,19,49,324,2,1,0,2020-11-28,2021-01-02,5.0,5.0,5.0,5.0,5.0,5.0,4.5,0,1,1,0,0,0.16,1000.0,2.612901727744582,1,1,0,1,1,1,1,1,4,3,4.0,2.0
2013-07-10,0.99,0.97,0,163.0,1,1,6,3,3,30,1125,2,30,1125,1125,12,1125,1,3,3,3,3,1,0,0,2019-08-05,2019-08-05,5.0,5.0,3.0,5.0,5.0,5.0,5.0,1,109,109,0,0,0.04,562.0,7.228007627901018,1,1,1,1,1,1,1,1,4,3,4.0,4.0
2017-08-31,0.98,0.79,0,41.0,1,1,2,1,1,3,365,3,19,99,1125,17,124,1,6,11,20,295,3,1,0,2020-02-04,2021-02-19,4.67,5.0,4.67,5.0,5.0,5.0,4.33,1,29,29,0,0,0.13,170.0,4.4163205978293405,1,1,0,0,1,1,1,1,4,6,4.0,4.0
2019-05-02,1.0,1.0,1,1.0,1,1,2,1,1,2,5,2,2,5,5,2,5,1,0,0,0,167,74,21,5,2019-05-18,2021-12-05,4.99,4.97,4.89,4.99,5.0,5.0,4.96,1,1,1,0,0,2.37,140.0,18.039889887436395,1,1,0,1,0,1,1,1,4,6,4.0,4.0
2015-01-03,1.0,0.8164300559552359,0,2.0,1,1,2,1,1,90,1125,90,90,1125,1125,90,1125,1,0,13,43,44,10,0,0,2019-07-14,2020-02-10,4.9,4.7,4.7,5.0,4.9,5.0,5.0,0,1,0,1,0,0.34,70.0,9.98594935047981,1,1,1,1,1,1,1,1,2,4,3.0,4.0
2018-10-16,1.0,1.0,0,6.0,1,1,2,1,1,1,1125,1,4,1125,1125,1,1125,1,7,15,31,305,75,14,0,2019-05-10,2021-06-19,4.6,4.65,4.71,4.89,4.88,4.92,4.43,0,6,6,0,0,2.38,200.0,10.766895637390673,1,1,0,0,1,1,1,1,4,6,4.0,4.0
2017-02-14,1.0,0.94,0,7.0,1,1,1,1,1,2,1125,2,2,1125,1125,2,1125,1,14,23,23,23,15,0,0,2019-05-11,2020-08-04,4.53,4.6,4.67,4.67,4.67,4.53,4.6,1,5,0,5,0,0.48,44.0,14.048695414629666,1,1,0,1,1,1,1,1,2,4,3.0,4.0
2017-02-19,1.0,0.95,1,1.0,1,1,3,1,2,20,1125,20,20,1125,1125,20,1125,1,7,15,15,60,56,20,0,2019-05-21,2021-10-31,4.88,4.88,4.84,4.95,4.98,4.84,4.84,1,1,1,0,0,1.8,100.0,14.355244004150098,1,1,0,1,1,1,1,1,4,6,4.0,4.0
2017-01-03,0.97,0.99,1,6.0,1,1,4,2,2,1,1125,1,1,1125,1125,1,1125,1,6,19,40,309,12,5,0,2019-05-26,2021-06-26,4.83,4.92,4.83,5.0,5.0,4.83,4.92,1,4,4,0,0,0.39,175.0,4.812976278267196,1,1,1,1,1,1,1,1,4,6,4.0,4.0
2019-05-05,1.0,1.0,1,1.0,1,1,2,1,1,2,1125,2,2,1125,1125,2,1125,1,6,13,35,308,89,33,3,2019-05-19,2021-12-05,4.98,4.97,4.91,5.0,4.98,4.99,4.88,1,1,1,0,0,2.86,275.0,27.209199650220146,1,1,0,0,1,0,1,1,6,6,4.0,4.0
2018-05-20,1.0,1.0,1,1.0,1,1,3,1,3,3,1125,3,3,1125,1125,3,1125,1,1,1,3,4,39,16,0,2019-06-09,2021-07-04,4.85,4.95,4.82,4.9,4.95,5.0,4.87,0,1,1,0,0,1.28,127.0,6.7334377983060065,1,1,0,0,1,1,1,1,4,6,4.0,2.0
2017-03-12,0.7,0.93,0,3.0,1,1,2,1,1,2,1125,2,2,1125,1125,2,1125,1,8,35,65,340,7,7,0,2021-03-20,2021-06-21,4.57,4.71,4.29,5.0,4.57,4.86,4.71,0,1,1,0,0,0.8,80.0,7.477947464664143,1,1,1,1,1,1,1,1,5,6,4.0,4.0
2015-09-15,1.0,0.81,1,2.0,1,1,1,1,1,3,10,3,3,1125,1125,3,1125,1,0,17,17,96,20,8,0,2019-07-11,2021-06-13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,1,0,0.68,54.0,3.446932255639974,1,1,0,1,0,1,1,1,2,4,3.0,3.0
2015-06-13,1.0,1.0,1,1.0,1,1,2,1,1,5,365,3,5,1125,1125,5,1125,1,1,12,13,277,23,13,0,2019-05-17,2021-09-04,4.83,4.87,4.52,4.87,4.96,4.83,4.74,1,1,1,0,0,0.74,129.0,1.1993462078549477,1,1,1,1,1,1,1,1,4,6,4.0,4.0
2017-11-14,0.0,0.88,0,0.0,1,1,6,2,3,90,365,90,90,1125,1125,90,1125,1,0,0,0,93,46,19,0,2019-09-22,2021-06-20,4.67,4.85,4.8,4.89,4.87,4.87,4.78,0,1,1,0,0,1.71,294.0,3.451978792862061,1,1,0,0,1,1,1,1,4,6,4.0,1.0
2018-06-24,1.0,0.42,0,1.0,1,1,4,2,2,4,1125,4,4,1125,1125,4,1125,1,4,27,53,328,27,0,0,2019-07-13,2020-12-05,4.88,4.88,4.92,5.0,4.81,5.0,4.77,0,1,1,0,0,0.92,300.0,10.651832423553701,0,1,0,1,1,1,1,1,4,6,,2.0
2013-12-06,1.0,0.71,0,4.0,1,1,11,5,6,28,1125,28,28,1125,1125,28,1125,1,0,0,27,302,7,0,0,2019-11-30,2020-09-27,5.0,5.0,4.86,5.0,5.0,5.0,4.71,0,3,3,0,0,0.28,401.0,6.090712775436033,1,1,1,1,1,1,1,1,5,3,4.0,2.0
2018-11-24,1.0,0.0,0,2.0,1,1,4,2,2,2,1125,2,2,1125,1125,2,1125,1,0,0,0,0,12,0,0,2019-06-07,2019-08-13,4.67,4.83,5.0,4.67,5.0,4.92,4.75,0,3,3,0,0,0.39,199.0,4.272917177902622,1,1,0,1,1,1,1,1,4,3,4.0,2.0
2017-01-29,1.0,0.67,0,4.0,1,1,2,1,1,90,1125,90,90,1125,1125,90,1125,1,30,60,90,180,7,1,0,2019-09-04,2021-02-11,4.57,4.71,5.0,4.86,4.71,4.86,4.43,0,3,0,3,0,0.25,80.0,10.101467101216272,1,1,1,0,1,1,1,0,6,4,3.0,4.0
2018-09-19,1.0,1.0,1,11.0,1,1,2,1,1,2,50,2,7,1125,1125,3,1125,1,7,19,49,85,24,5,3,2019-05-13,2021-11-21,4.83,4.88,4.46,5.0,5.0,4.96,4.71,0,10,10,0,0,0.77,171.0,1.5863160673690835,1,1,0,0,1,1,1,1,4,6,4.0,3.0
2015-12-13,0.0,0.4,0,0.0,1,0,2,1,2,90,1125,90,90,1125,1125,90,1125,1,29,59,89,90,5,0,0,2019-05-30,2020-06-13,4.6,4.6,4.6,4.6,4.6,4.8,4.6,0,1,0,1,0,0.16,40.0,10.09110033655039,1,1,1,0,1,1,1,1,2,4,3.0,1.0
2018-10-01,0.75,0.69,0,26.0,1,1,2,1,1,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,3,0,0,2019-05-23,2020-03-17,4.33,4.33,5.0,5.0,4.67,5.0,4.67,0,23,23,0,0,0.1,178.0,2.643042428797682,1,1,0,0,1,1,1,1,4,6,4.0,2.0
2017-11-13,1.0,1.0,0,3.0,1,1,2,1,1,90,180,90,90,180,180,90,180,1,0,20,50,77,7,2,2,2019-11-29,2021-11-20,5.0,5.0,4.86,5.0,5.0,5.0,5.0,0,3,0,3,0,0.28,50.0,9.153321443331603,1,1,1,0,1,1,1,1,2,4,3.0,4.0
2014-05-27,1.0,0.92,0,31.0,1,1,2,1,1,5,90,5,14,90,90,5,90,1,20,25,50,140,1,0,0,2020-02-25,2020-02-25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,22,22,0,0,0.05,205.0,2.931480748203145,1,1,1,1,1,1,1,1,4,6,4.0,4.0
2014-06-06,1.0,0.89,0,1.0,1,1,4,2,3,2,1125,2,2,1125,1125,2,1125,1,0,0,0,0,44,15,0,2019-07-07,2021-05-22,4.8,4.98,4.8,5.0,5.0,5.0,4.89,0,1,1,0,0,1.49,220.0,7.0675264989405155,1,1,0,0,1,1,1,1,4,6,4.0,3.0
2019-05-09,0.67,0.98,1,1.0,1,1,4,2,2,2,1125,2,2,1125,1125,2,1125,1,0,0,0,0,66,15,0,2019-06-14,2021-06-20,4.86,4.76,4.82,4.92,4.97,5.0,4.67,1,1,1,0,0,2.18,230.0,2.652495366067473,1,1,0,0,1,1,1,1,4,6,4.0,4.0
2018-01-24,1.0,0.94,0,19.0,1,1,10,4,6,90,1125,90,90,1125,1125,90,1125,1,0,0,29,30,8,0,0,2019-05-11,2019-10-07,4.38,4.5,4.75,5.0,5.0,5.0,4.63,1,10,10,0,0,0.25,436.0,18.486327435829622,1,1,0,0,1,1,1,1,5,3,4.0,4.0
2019-05-10,1.0,0.0,0,1.0,1,0,4,1,1,90,200,90,90,200,200,90,200,1,6,36,66,340,3,0,0,2019-10-26,2019-12-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,1,0,0.12,54.0,28.520990171598488,1,1,0,0,1,1,1,1,2,4,3.0,2.0
2014-11-13,0.87,0.31,0,32.0,1,1,8,4,6,2,90,2,7,84,90,3,86,1,8,22,49,227,2,1,0,2019-08-18,2021-04-08,4.5,4.0,4.5,3.0,3.5,4.5,4.0,0,36,36,0,0,0.07,2570.0,32.12675536749563,1,1,1,1,1,1,1,1,5,3,4.0,3.0
2017-03-06,1.0,0.89,1,1.0,1,1,2,1,1,1,1125,1,1,1125,1125,1,1125,1,27,51,81,171,71,29,4,2019-06-04,2021-12-05,4.96,4.93,4.92,4.92,4.94,4.96,4.96,0,1,0,1,0,2.32,51.0,26.368936310971407,1,1,0,0,1,1,1,1,2,5,3.0,4.0
2019-05-11,0.86,0.4,0,1.0,1,0,2,1,1,1,4,1,1,4,4,1,4,1,16,43,73,164,10,4,1,2019-10-26,2021-12-05,4.7,5.0,5.0,4.9,5.0,5.0,4.7,0,1,0,1,0,0.39,95.0,17.64165232820289,0,1,0,0,0,1,1,1,2,5,3.0,2.0
2019-02-17,1.0,0.95,0,2.0,1,1,6,3,5,1,90,2,2,90,90,2,90,1,25,40,60,149,74,43,3,2019-06-04,2021-11-23,4.73,4.78,4.74,4.57,4.86,4.84,4.64,1,1,1,0,0,2.42,260.0,12.72767428097042,1,1,0,0,1,1,1,1,4,3,4.0,4.0
2012-06-20,1.0,0.75,0,1.0,1,0,4,2,2,2,1125,2,7,1125,1125,2,1125,1,15,44,45,45,17,0,0,2019-06-10,2020-07-09,4.63,4.75,4.56,5.0,4.94,5.0,4.75,0,1,1,0,0,0.56,144.0,5.800771437931902,1,1,1,0,1,0,1,1,4,6,4.0,2.0
2018-09-19,1.0,1.0,1,11.0,1,1,4,2,2,1,20,1,7,20,20,3,20,1,1,13,43,81,106,39,1,2019-05-15,2021-11-19,4.84,4.94,4.77,4.89,4.93,4.94,4.77,0,10,10,0,0,3.39,224.0,2.064847739011158,1,1,0,0,0,1,1,1,4,6,4.0,3.0
2018-12-07,0.97,1.0,0,9.0,1,1,4,2,2,2,1125,2,3,1125,1125,2,1125,1,9,36,66,334,33,4,4,2019-06-08,2021-12-02,4.64,4.73,4.64,4.91,4.76,4.94,4.82,1,6,6,0,0,1.08,190.0,3.961132291842781,1,1,0,0,1,1,1,1,5,6,4.0,4.0
2016-07-27,1.0,0.98,1,10.0,1,1,4,1,1,1,300,1,2,300,300,1,300,1,10,34,41,316,54,9,3,2019-05-16,2021-12-01,4.91,4.93,4.87,4.98,4.93,4.98,4.81,0,9,8,0,0,1.73,135.0,3.9628464191791397,1,1,1,1,1,1,1,1,4,6,4.0,4.0
2013-06-25,1.0,0.55,0,2.0,1,1,2,2,2,90,1125,90,90,1125,1125,90,1125,1,28,58,88,179,1,1,0,2021-06-30,2021-06-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,2,0,2,0,0.19,120.0,36.42328554476497,1,1,1,0,1,1,1,1,2,5,3.0,3.0
2016-10-24,1.0,1.0,0,40.0,1,1,8,4,4,5,180,3,7,180,180,5,180,1,0,11,11,11,13,1,0,2019-07-25,2020-12-26,4.92,4.69,4.46,4.85,4.77,5.0,4.46,1,40,40,0,0,0.45,1450.0,6.011815046814561,1,1,1,1,1,1,1,1,5,3,4.0,4.0
2015-02-16,1.0,1.0,0,3.0,1,1,2,1,1,90,1125,90,90,1125,1125,90,1125,1,0,0,7,282,1,0,0,2019-10-06,2019-10-06,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0,2,0,2,0,0.04,80.0,19.75829303915387,1,1,1,1,1,1,1,1,2,5,3.0,4.0
2018-12-06,0.97,0.95,0,18.0,1,1,2,1,1,90,365,90,90,365,365,90,365,1,0,0,0,0,8,2,0,2019-05-21,2021-06-11,4.0,4.13,3.75,4.5,3.88,4.0,3.75,0,2,2,0,0,0.26,67.0,15.056049175830193,1,1,0,0,1,0,1,0,5,6,4.0,4.0
2015-11-26,1.0,1.0,0,6.0,1,1,6,2,3,1,1125,1,1,1125,1125,1,1125,1,0,6,8,98,21,9,0,2019-08-22,2021-10-17,4.67,4.67,4.52,4.67,4.81,4.86,4.48,1,4,4,0,0,0.75,118.0,16.155492501600026,1,1,1,1,1,1,1,1,4,6,4.0,4.0
2015-11-26,1.0,1.0,0,6.0,1,1,3,1,2,1,1125,1,1,1125,1125,1,1125,1,0,14,21,106,19,7,0,2019-06-29,2021-10-22,4.21,4.26,4.42,4.47,4.47,4.79,4.11,1,4,4,0,0,0.64,80.0,16.086455961044773,1,1,1,1,1,1,1,1,4,6,4.0,4.0
2014-12-27,1.0,0.04,1,4.0,1,1,8,4,4,7,365,7,7,365,365,7,365,1,1,1,8,283,1,1,0,2021-04-25,2021-04-25,5.0,4.75458762886598,4.658408421672555,4.841571197172729,4.841825677267374,4.842272459499264,4.643321549565474,0,2,2,0,0,0.13,1100.0,28.826973396919495,1,1,1,0,0,1,0,0,5,3,4.0,4.0
2019-05-15,1.0,0.99,1,3.0,1,1,2,2,2,1,60,1,1,1125,1125,1,1125,1,18,48,78,168,56,21,6,2019-05-25,2021-12-04,4.86,4.96,4.95,4.98,4.98,4.86,4.93,1,3,3,0,0,1.81,96.0,11.345912152229882,1,1,0,1,1,1,1,1,5,6,4.0,4.0
2016-03-01,0.8,0.56,0,4.0,1,1,3,1,2,1,1125,1,7,7,1125,1,1033,1,30,55,55,306,1,1,0,2020-12-09,2020-12-09,4.0,4.0,3.0,5.0,5.0,4.0,4.0,0,3,0,3,0,0.08,160.0,10.539330589235693,1,1,1,0,1,1,1,1,2,5,3.0,2.0
2018-10-01,0.75,0.69,0,26.0,1,1,2,1,1,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,1,0,0,2019-06-11,2019-06-11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,23,23,0,0,0.03,179.0,2.5967326062675147,1,1,0,0,1,1,1,1,4,6,4.0,2.0
2018-10-01,0.75,0.69,0,26.0,1,1,2,1,1,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,8,0,0,2019-06-09,2020-04-15,4.88,4.88,4.38,4.63,4.88,4.88,4.63,0,23,23,0,0,0.26,178.0,2.4938130827976854,1,1,0,0,1,1,1,1,4,6,4.0,2.0
2016-07-27,1.0,0.98,1,10.0,1,1,4,1,1,1,99,1,2,99,99,1,99,1,2,4,28,303,58,20,2,2019-05-20,2021-11-21,4.79,4.88,4.72,4.97,4.93,4.97,4.86,0,9,8,0,0,1.86,175.0,3.9320292440777185,1,1,1,1,1,1,1,1,4,6,4.0,4.0
2017-06-26,1.0,1.0,1,3.0,1,1,4,2,3,21,1125,21,21,1125,1125,21,1125,1,13,32,57,306,7,0,0,2019-06-01,2020-03-10,5.0,5.0,5.0,5.0,5.0,5.0,4.86,1,3,3,0,0,0.23,500.0,1.1870160258760794,1,1,1,1,1,1,1,1,4,3,4.0,4.0
2017-06-26,1.0,1.0,1,3.0,1,1,5,2,8,2,1125,2,5,1125,1125,2,1125,1,13,39,60,309,3,1,1,2019-06-08,2021-11-09,5.0,5.0,5.0,5.0,5.0,5.0,4.33,1,3,3,0,0,0.1,550.0,0.9883046955269285,1,1,1,1,1,1,1,1,4,3,4.0,4.0
2014-05-19,0.98,0.87,0,138.0,1,1,2,1,1,5,1124,5,5,1125,1125,5,1125,1,1,3,18,287,1,0,0,2019-11-01,2019-11-01,4.0,5.0,5.0,5.0,4.0,5.0,4.0,0,100,100,0,0,0.04,146.0,4.330533569550903,1,1,1,1,1,1,1,1,4,6,4.0,3.0
2017-06-06,0.97,0.96,0,8.0,1,1,3,1,1,1,1125,1,2,1125,1125,2,1125,1,0,3,3,181,16,13,2,2019-09-22,2021-11-28,4.25,4.5,4.56,4.75,4.44,4.94,4.38,1,8,8,0,0,0.59,253.0,7.583871248842255,1,1,1,0,1,1,1,0,4,6,4.0,4.0
2012-05-23,0.97,0.85,0,81.0,1,1,4,2,3,5,1125,5,10,1125,1125,5,1125,1,0,12,21,149,1,0,0,2020-02-02,2020-02-02,0.0,4.75458762886598,4.658408421672555,4.841571197172729,4.841825677267374,4.842272459499264,4.643321549565474,0,79,79,0,0,0.04,443.0,7.712683606410751,1,1,1,1,1,1,1,1,4,3,4.0,3.0
2017-11-18,1.0,0.5,1,2.0,1,1,2,1,1,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,6,0,0,2019-05-25,2019-09-23,5.0,5.0,5.0,5.0,5.0,4.83,5.0,0,2,0,2,0,0.19,47.0,39.19385961845024,1,1,0,0,1,1,1,1,2,4,3.0,4.0
2016-02-11,1.0,1.0,1,1.0,1,1,2,1,1,2,1125,2,2,1125,1125,2,1125,1,16,38,47,47,18,0,0,2019-06-15,2019-10-19,5.0,5.0,5.0,5.0,5.0,4.89,5.0,1,1,1,0,0,0.59,102.0,15.834674516743837,1,1,1,1,1,1,1,1,5,6,4.0,3.0
2015-08-11,0.9,0.38,0,49.0,1,1,7,3,5,5,1125,5,5,1125,1125,5,1125,1,12,25,55,330,2,0,0,2020-02-06,2020-03-16,5.0,5.0,5.0,4.5,5.0,5.0,5.0,0,47,47,0,0,0.09,750.0,11.216541137196693,1,1,1,1,1,1,1,0,4,3,4.0,4.0
2015-08-11,0.9,0.38,0,49.0,1,1,7,3,4,5,1125,5,5,1125,1125,5,1125,1,10,30,60,335,3,0,0,2019-10-07,2020-02-28,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,47,47,0,0,0.11,781.0,11.141209529846643,1,1,1,1,1,1,1,0,4,3,4.0,4.0
2019-05-18,0.8,1.0,1,1.0,1,1,4,2,2,2,1125,2,2,1125,1125,2,1125,1,4,31,61,151,22,2,0,2019-06-10,2021-02-18,5.0,5.0,5.0,5.0,5.0,5.0,4.86,0,1,1,0,0,0.72,668.0,10.14601063478792,1,1,0,1,1,1,1,1,4,6,4.0,4.0
2017-06-18,1.0,0.0,1,1.0,1,1,4,2,2,1,1125,1,2,1125,1125,1,1125,1,0,0,0,160,34,0,0,2019-07-13,2020-07-19,4.88,4.91,4.88,4.94,4.97,4.88,4.76,0,1,1,0,0,1.16,314.0,1.1595755056941737,1,1,0,1,1,1,1,1,4,6,4.0,4.0
2018-01-28,1.0,1.0,1,1.0,1,1,2,1,1,2,365,2,3,1125,1125,2,1125,1,26,51,51,302,63,12,0,2019-06-09,2021-06-20,4.79,4.79,4.83,4.86,4.86,4.84,4.65,1,1,0,1,0,2.07,192.0,1.133026521296481,1,1,0,0,1,1,1,1,2,5,3.0,4.0
2014-11-13,0.87,0.31,0,32.0,1,1,6,3,4,3,90,3,7,84,90,3,87,1,14,20,50,322,1,0,0,2020-06-02,2020-06-02,5.0,4.0,5.0,5.0,5.0,5.0,3.0,0,36,36,0,0,0.05,1595.0,31.465743614177907,1,1,1,1,1,1,1,1,5,3,4.0,3.0
2017-08-24,0.67,0.9,0,2.0,1,1,3,1,1,90,1125,90,90,1125,1125,90,1125,1,21,51,81,356,9,3,0,2019-08-10,2021-07-31,4.78,4.78,4.89,5.0,4.67,4.78,4.78,1,2,2,0,0,0.32,169.0,19.314629692467527,1,1,1,1,1,1,1,1,4,6,4.0,4.0
2015-08-24,1.0,1.0,0,1.0,1,1,2,1,1,1,1125,1,2,1125,1125,1,1125,1,4,4,4,4,6,0,0,2019-06-10,2019-10-21,4.17,4.67,4.5,5.0,5.0,4.83,4.5,0,1,1,0,0,0.2,275.0,20.525502195762467,1,1,0,1,1,1,1,1,4,6,4.0,4.0
2019-05-20,0.8,0.93,0,5.0,1,1,4,2,2,90,365,90,90,365,365,90,365,1,0,0,0,0,33,0,0,2019-06-23,2020-03-15,4.24,4.67,4.09,4.52,4.91,4.79,4.58,1,4,2,2,0,1.1,143.0,5.88268200276783,1,1,0,1,1,1,1,1,4,6,4.0,4.0
